groupId,artifactId
org.jmxtrans,jmxtrans-output-kafka
org.wso2.orbit.org.opensaml,opensaml
org.apache.camel.quarkus,camel-quarkus-jta
io.quarkus,quarkus-oidc-deployment
io.hops,hadoop-yarn-server-timelineservice
org.apache.hadoop,hadoop-minikdc
com.ruleoftech,markdown-page-generator-plugin
org.nuxeo.dam,nuxeo-dam
fish.payara.server.internal.admingui,gf-admingui-connector
org.kie.kogito,kogito-ruleunits
org.kie.kogito,kogito-addons-knative-eventing
com.willwinder,ugs-platform-plugin-dro
io.ebean,ebean-autotune
com.bekvon.bukkit,Residence
net.sf.jpathwatch,jpathwatch
org.benf,reader
de.jflex,jflex
com.azure.resourcemanager,azure-resourcemanager-authorization
com.webank.wedatasphere.dss,dss-workflow-conversion-standard
org.neo4j,neo4j-graph-algo
au.com.dius.pact.consumer,junit5
io.seata,seata-discovery-all
org.mousio,etcd4j
io.eventuate.tram.examples.customers.and.orders,common-swagger
com.oracle.oci.sdk,oci-java-sdk-ospgateway
org.robovm,robovm-rt
eu.stratosphere,stratosphere-core
org.apache.arrow,flight-grpc
org.openscience.cdk,cdk-ctab
com.googlecode,kryo
org.noear,nami.channel.socketd.smartsocket
org.dcm4che.dcm4chee-arc,dcm4chee-arc-storage-filesystem
com.github.alex9849,advanced-region-market
org.forgerock.openam,openam-diagnostics-schema
org.glassfish,jakarta.enterprise.concurrent
org.jboss.jbossts,jbossjta
it.geosolutions.jaiext.utilities,jt-utilities
org.zalando,problem-spring-webflux
de.javakaffee.msm,memcached-session-manager-tc8
javax.xml.bind,jaxb-api
org.rhq,rhq-augeas-plugin
org.jolokia,jolokia-jmx-adapter
org.exist-db,exist-expathrepo
ca.uhn.hapi.fhir,hapi-fhir-testpage-overlay
com.twitter.elephantbird,elephant-bird-crunch
org.nuxeo.ecm,nuxeo-drive-web-ui
org.graphfoundation.ongdb,ongdb-geequel
com.github.rest-driver,rest-driver-shared
org.perfcake,httl
org.activiti,activiti-spring-boot-starter-basic
com.xebialabs.restito,restito
org.talend.esb.examples.ebook,ebook-backend
org.jetlinks,jetlinks-core
org.apache.flink,flink-clients_2.10
cloud.piranha.extension,piranha-extension-mojarra
com.zmops,server-core
io.lumify,lumify-web-server-base
jakarta.json,jakarta.json-api
com.rometools,rome-propono
org.apache.plc4x,plc4j-utils-pcap-replay
org.mule.modules,mule-module-scripting
com.querydsl,querydsl-lucene3
com.querydsl,querydsl-lucene4
com.dianping.puma,puma-common
com.querydsl,querydsl-lucene5
org.apache.karaf.webconsole,org.apache.karaf.webconsole.console
de.tudarmstadt.ukp.clarin.webanno,webanno-automation-model
org.apache.sling,org.apache.sling.commons.metrics
com.structurizr,structurizr-export
org.opencastproject,opencast-videosegmenter-api
org.jasypt,jasypt-acegisecurity
javax.resource,connector-api
net.serenity-bdd,serenity-screenplay-webdriver
org.gephi,io-generator-plugin
org.hotswapagent,hotswap-agent-hibernate3-plugin
org.apache.amber,amber-oauth2-common
org.apache.sling,org.apache.sling.commons.json
com.helger,profiler
eu.codearte.catch-exception,catch-exception
com.cxytiandi,kitty-db-mongodb-spring
io.fabric8,fabric8-maven-plugin-generator-webapp
org.kurento,kurento-room-client
com.gwtyuicarousel,carousel
io.sarl.maven,sarl-maven-plugin
org.springframework.cloud,spring-cloud-starter-stream-kafka
com.oracle.oci.sdk,oci-java-sdk-addons-sasl
org.apache.tomee.bom,tomee-webprofile-api
org.nuxeo.shell,nuxeo-shell-equinox
org.wso2.am,org.wso2.stratos.apimgt.login.ui
org.apache.camel.quarkus,camel-quarkus-shiro
io.trino,trino-accumulo-iterators
org.noear,solon.socketd.client.netty
org.springframework.cloud,spring-cloud-starter-dataflow-ui
org.osgi.enroute.examples.quickstart,rest
org.apache.shenyu,shenyu-loadbalancer
org.wso2.carbon.identity.inbound.auth.openid,org.wso2.carbon.identity.provider.openid.stub
kg.apc,perfmon
org.apache.servicemix.bundles,org.apache.servicemix.bundles.snmp4j
io.syndesis.connector,connector-mongodb
org.jboss.windup.rules.apps,windup-rules-base-impl
org.menacheri,jetserver
com.github.subchen,jetbrick-template
org.owasp.test.aggregate.issue-1527,lib
org.eclipse,yasson
com.azure,azure-storage-blob-changefeed
org.apache.servicecomb.demo,jaxrs-client
io.spring.javaformat.intellij.idea,gradle
de.sciss,docking-frames-core
cn.dreampie,resty-route
io.debezium,debezium-connector-oracle
org.apache.camel.quarkus,camel-quarkus-couchdb-deployment
ignored-scopes,test
com.itextpdf,pdftest
org.apache.cloudstack,cloud-engine-storage-datamotion
site.ycsb,s3-binding
org.nuxeo.runtime,nuxeo-runtime-jtajca
com.azure,azure-storage-blob-nio
org.apache.camel.quarkus,camel-quarkus-jfr
org.drools,drools-wiring-api
org.wicketstuff,wicketstuff-logback
net.bull.javamelody,javamelody-spring-boot-starter
de.dfki.mary,marytts-lang-sv
org.apache.plc4x,plc4j-transport-udp
org.mrgeo,mrgeo-dataprovider-accumulo
com.thinkbiganalytics.kylo,kylo-nifi-provenance-constants
de.dfki.mary,marytts-lang-te
org.springframework.cloud,spring-cloud-dataflow-completion
io.apicurio,apicurio-registry-serdes-protobuf-serde
com.facebook.jcommon,data
org.apache.felix,org.apache.felix.jaas
org.jvnet.libpam4j,libpam4j
io.hops.hopsworks,hopsworks-kmon
com.github.jnr,jnr-ffi
uk.gov.dstl.baleen,baleen-orderers
de.dfki.mary,marytts-lang-tr
org.nuxeo.ecm.annot,nuxeo-annot-gwt
org.apache.ratis,ratis-netty
org.neo4j,neo4j-cypher-config
com.bulenkov,darcula
de.tudarmstadt.ukp.inception.app,inception-agreement
org.cometd.java,cometd-java-annotation-server
software.amazon.awssdk,json-utils
com.vmware.vapi,oidc-oauth2-sdk
org.ops4j.base,ops4j-base-net
org.freehep,freehep-graphicsio-pdf
org.opencastproject,opencast-workflow-condition-parser
io.fabric8.funktion,k8nats
org.jboss.arquillian.protocol,arquillian-protocol-servlet
org.nuxeo.ecm.platform,nuxeo-agenda-jsf
org.jboss.byteman,byteman-jigsaw
org.mule.runtime,mule-module-tls
org.apache.cayenne,cayenne-crypto
org.brotli,dec
org.opencastproject,opencast-crop-api
com.linkedin.sensei,sensei-java-client
io.syndesis.connector,connector-timer
com.asakusafw,javadoc-parser
org.mayocat.platform,mayocat-platform-addons-default
org.wso2.carbon.identity.user.api,org.wso2.carbon.identity.api.user.application.common
com.smartbear.soapui,soapui-maven-plugin
org.wso2.orbit.httpcomponents,httpcore-nio
com.sun.media,jai_codec
io.mesosphere.mesos.frameworks.cassandra,cassandra-mesos-scheduler
org.hawkular.apm,hawkular-apm-instrumenter
org.tribuo,tribuo-anomaly-core
org.kie.kogito,kogito-addons-persistence-infinispan
org.apache.felix,org.apache.felix.gogo.command
org.apache.dubbo,dubbo-serialization-hessian2
io.zipkin.zipkin2,zipkin-collector
org.elasticsearch.plugin,rank-eval-client
net.customware.gwt.dispatch,gwt-dispatch
com.ljq.demo.springboot,demo-stater
org.apache.hadoop,hadoop-hdfs-client
org.jberet,jberet-support
org.dromara,hmily-spi
io.delta,delta-standalone_2.12
com.yammer.metrics,metrics-ganglia
de.adorsys.psd2,cms-integration-test-base
io.strimzi,mockkube
org.jbpm,idep-hibernate-core
org.springframework.cloud,spring-cloud-config-server
org.apache.servicecomb.demo,edge-service
com.fasterxml.jackson.jaxrs,jackson-jaxrs-smile-provider
com.googlecode,reflectasm
org.springframework.osgi,spring-osgi-io
org.nutz,nutz-integration-spring
com.netflix.hystrix,hystrix-javanica
org.demoiselle.jee,demoiselle-configuration
org.wso2.carbon.identity.governance,org.wso2.carbon.identity.user.server.feature
io.opentelemetry,opentelemetry-sdk-trace
org.apache.servicecomb,provider-pojo
com.alibaba.cloud,spring-cloud-alibaba-commons
com.facebook.jcommon,stats
org.fusesource.hawtdispatch,hawtdispatch-scala
com.googlecode.jsendnsca,jsendnsca
org.waveprotocol,util-src
org.apache.struts,struts2-jasperreports-plugin
poi,poi-scratchpad
io.opentracing.contrib,opentracing-spring-cloud-gateway-starter
com.dianping.puma,puma-extensions-rds
fish.payara.server.internal.admin,appserver-domain-web
org.kie,kie-dmn-openapi
com.stevesoft.pat,pat
org.icij.datashare,datashare-app
org.apache.xbean,xbean-asm9-shaded
org.apache.flink,flink-table-common
it.unimi.dsi,fastutil
com.okta.spring,okta-spring-boot-integration-tests-common-servlet
net.sf.offo,fop-hyph
org.apache.camel.quarkus,camel-quarkus-jcr
io.syndesis.server,server-metrics-prometheus
org.kie.kogito,kogito-addons-process-svg
org.apache.linkis,linkis-metadata
org.flowable,flowable-groovy-script-static-engine
com.google.http-client,google-http-client-jackson
org.apache.jackrabbit,oak-segment-remote
org.mitre,openid-connect-server
com.thinkbiganalytics.kylo,kylo-commons-spark-repl
de.learnlib,learnlib-datastructure-pta
ignored-scopes,included
com.github.mauricio,mysql-async_2.12
org.codehaus.plexus,plexus-sec-dispatcher
org.openhab.addons.bundles,org.openhab.binding.minecraft
com.cxytiandi,kitty-spring-cloud-starter-elasticsearch
org.apache.pulsar,pulsar-proxy
com.turbo-rpc,turbo-protostuff
org.nutz,nutzboot-starter-eureka-client
org.springframework.cloud.fn,tcp-consumer
com.github.andytill,toml4j
org.spiderflow,spider-flow-core
org.kie.kogito,monitoring-prometheus-quarkus-addon
org.kie.kogito,kogito-addons-springboot-monitoring-core
org.apache.ignite.binary,test2
org.hawkular.apm,hawkular-apm-server-kafka
com.apollographql.federation,federation-graphql-java-support-api
de.mirkosertic.bytecoder,bytecoder-mavenplugin
com.facebook.swift,swift-generator
org.apache.aries.proxy,org.apache.aries.proxy.api
com.google.cloud.tools,jib-core
org.kie,kie-ci
com.google.inject.extensions,guice-multibindings
org.apache.camel.quarkus,camel-quarkus-zookeeper
io.findify,s3mock_2.12
org.joyqueue,joyqueue-retry-db
org.apache.linkis,linkis-error-code-common
com.test,sample-app
io.geekidea.springbootplus,config
org.apache.ignite.binary,test1
org.apache.tomcat,annotations-api
com.ftpix.homedash.plugins,dynamicdns
org.apache.camel.quarkus,camel-quarkus-cmis-deployment
org.wso2.carbon.identity.server.api,org.wso2.carbon.identity.api.server.tenant.management.common
com.rts.scrap,kafka-parser
org.sonatype.nexus,nexus-pax-logging
ddf.catalog.core,catalog-core-definitionparser
org.apache.shindig,shindig-gadgets
com.github.arnabk,pgslookandfeel
org.gephi,directory-chooser
org.apache.twill,twill-yarn
com.manorrock.herring,herring
com.fasterxml.jackson.jaxrs,jaxrs-json-provider
org.openhab.addons.bundles,org.openhab.binding.ism8
fish.payara.server.internal.webservices,webservices-connector-l10n
com.google.api.graphql,schema-common
net.sf.jung,jung-io
org.wso2.carbon.identity.userstore.ldap,org.wso2.carbon.ldap.server.feature
org.jodd,jodd-bean
de.codecentric,batch-web-spring-boot-autoconfigure
com.googlecode.pngtastic,pngtastic
org.jvnet.jaxb2_commons,jaxb2-fluent-api
org.exoplatform.gatein.wci,wci-tomcat8
edu.isi,commands-update-jdbc
org.rhq,rhq-remoting-cli
com.teesoft,jackson-dataformat-toml
org.apache.jclouds.driver,jclouds-log4j
com.google.cloud.bigdataoss,gcsio
com.home.mercury,app-ui
org.geysermc,base-api
org.rythmengine,rythm-engine
nl.lxtreme.ols,service.taskexecution
org.springframework.cloud.fn,log-consumer
io.github.resilience4j,resilience4j-metrics
org.apache.syncope.ext.scimv2,syncope-ext-scimv2-logic
de.dfki.mary,marytts-lang-fr
org.apache.pinot,pinot-core
com.cxytiandi,kitty-db-redis-jetcache
org.hibernate.tool,hibernate-tools-orm
org.nuxeo.ecm.localconf,nuxeo-localconf-web
org.infinispan,infinispan-query-dsl
com.cloudera.labs.envelope,envelope-impala
org.flowable,flowable-spring
org.openhab.addons.bundles,org.openhab.binding.enphase
com.opengamma.strata,strata-report
org.apache.flume.flume-ng-sinks,flume-http-sink
org.exist-db,exist-contentextraction
org.apache.camel.quarkus,camel-quarkus-atlasmap-deployment
site.ycsb,seaweedfs-binding
ddf.admin.core,admin-core-configplugin
net.java.truevfs,truevfs-driver-odf
sun.security,jaas
org.apache.tomee,openejb-core-eclipselink
org.eclipse.rdf4j,rdf4j-model
org.apache.karaf.jaas,org.apache.karaf.jaas.boot
com.squareup.spoon,spoon-client
org.wildfly.swarm,logstash-modules
org.mule.runtime,mule-module-launcher
org.wicketstuff,wicketstuff-shiro
org.wso2.ei,org.wso2.ei.styles
org.openecard.crypto,tls
org.apache.storm,storm-hbase
io.quarkus,quarkus-resteasy-reactive-server-spi-deployment
fish.payara.server.internal.web,web-ha
com.gmail.nossr50,mcmmo
org.apache.camel,camel-jetty
eu.europa.ec.joinup.sd-dss,dss-certificate-validation-dto
org.eclipse.hono,hono-client
org.webjars,moment-jdateformatparser
org.tribuo,tribuo-anomaly-liblinear
org.eclipse.rdf4j,rdf4j-repository-event
org.checkerframework,jdk8
fish.payara.server.internal.payara-modules,healthcheck-core
org.abego.treelayout,org.abego.treelayout.core
org.sintef.jarduino,org.sintef.jarduino.serial
org.apache.camel.quarkus,camel-quarkus-xslt
com.graphhopper,graphhopper-web-bundle
org.apache.camel.springboot.example,camel-example-spring-boot-opentracing-loggingtracer
com.hurence.logisland,logisland-processor-useragent
com.streamsets,streamsets-datacollector-api
de.dfki.mary,marytts-lang-en
org.pentaho.reporting.library,flute
org.fenixedu,tinTools
com.thinkbiganalytics.kylo,kylo-metadata-core
edu.gmu.eclab,cityMigrationData
com.microsoft.bot,bot-ai-qna
io.quarkus,quarkus-resteasy-reactive-kotlin
com.h2database,h2-mvstore
io.github.resilience4j,resilience4j-spring-boot2
com.taobao.arthas,arthas-site
org.apache.cloudstack,cloud-utils
software.amazon.awscdk,glue
javax.xml.soap,saaj-api
org.opensaml,xmltooling
us.levk,drmaa-common
com.dianping.cat,cat-consumer
org.opensaml,opensaml-xacml-saml-api
org.exbin.bined,bined-swing
org.sonatype.nexus,nexus-transaction
org.glassfish.main.transaction,transaction-internal-api
org.netpreserve.openwayback,openwayback-webapp
org.rapidoid,rapidoid-commons
org.incode.example.settings,incode-example-settings-dom
org.apache.shenyu,shenyu-sync-data-etcd
org.jboss.windup.graph,windup-graph
org.mrgeo,mrgeo-cmd-buildpyramid
org.pdfsam,pdfsam-injector
org.metawidget.modules.swt,metawidget-swt
org.xwiki.platform,xwiki-platform-websocket
org.wildfly.security,wildfly-elytron-asn1
org.openhab.addons.bundles,org.openhab.binding.irobot
de.dfki.mary,marytts-lang-de
cn.black-shop,black-shop-wechat-api
org.securegraph,securegraph-core
org.apache.camel,camel-bindy
org.meteothink,meteoinfo-image
com.alibaba,hessian-lite
org.openhab.addons.bundles,org.openhab.binding.autelis
org.apache.pulsar,pulsar-zookeeper-utils
org.neo4j,neo4j-layout
org.apache.rampart.wso2,rampart-policy
com.jd.joyqueue,laf-binding-core
org.apache.servicecomb,java-chassis-core
org.apache.edgent.android,edgent-connectors-mqtt
com.taobao.timetunnel,message-parser
com.facebook.airlift,jmx
jboss,jboss-annotations-ejb3
org.kefirsf,kefirbb
org.junit.jupiter,junit-jupiter-engine
com.google.apis,google-api-services-siteVerification
io.joyrpc,joyrpc-core
org.arquillian.cube,arquillian-cube-kubernetes
org.forgerock.openam,openam-auth-jdbc
org.rakam,testing-postgresql10-server
org.apache.ratis,ratis-common
org.apache.camel.quarkus,camel-quarkus-microprofile-health
de.symeda.sormas,sormas-serverlibs
uk.ac.ebi.beam,beam-func
org.apache.linkis,linkis-cs-engine-support
org.glassfish.jersey.test-framework,jersey-test-framework-core
io.milton,milton-client
org.hibernate,hibernate-search-engine
io.quarkus,quarkus-test-h2
org.webjars,bootbox
fish.payara.server.internal.common,amx-javaee
com.thinkbiganalytics.kylo,kylo-commons-velocity-core
org.apereo.cas,cas-server-support-otp-mfa-core
org.simpleflatmapper,sfm-util
fish.payara.server.internal.security,security-services
org.apache.directory.server,apacheds-ldif-partition
org.pentaho.di.plugins,kettle-log4j-core
org.apache.geronimo.safeguard,safeguard-impl
io.vertx,vertx-auth-common
skyeye,skyeye-base
org.apache.maven.resolver,maven-resolver-impl
org.jeecgframework.nacos,nacos-istio
info.nothingspecial,Splateds_Elementals
org.apache.lucene,lucene-highlighter
org.elasticmq,elasticmq-rest-sqs_2.11
cn.jbone,jbone-system-api-starter
org.nutz,nutzboot-starter-shardingsphere
cn.iocoder.mall,trade-service-app
org.netbeans.api,org-netbeans-modules-refactoring-java
group.idealworld.dew,cluster-spi-rabbit
software.amazon.timestream,amazon-timestream-jdbc
org.forgerock.ce.openam,openam-auth-jdbc
com.thinkbiganalytics.kylo,kylo-commons-rest-client
cn.iocoder.mall,trade-service-api
org.dhatim,fastexcel
com.github.whvcse,easy-captcha
org.wso2.carbon.identity.server.api,org.wso2.carbon.identity.api.server.branding.preference.management.common
com.infiniteautomation,modbus4j
org.aoju,bus-proxy
org.eclipse.rdf4j,rdf4j-queryrender
io.takari.graph,takari-graph
org.bytedeco,libfreenect2
com.webank.wedatasphere.linkis,linkis-bml-client
org.apache.knox,gateway-admin-ui
org.glassfish.flashlight,flashlight-framework
org.wso2.ei,org.wso2.ei.businessprocess.integration.common.utils
org.atteo.classindex,classindex-transformer-test-first
org.jdesktop,beansbinding
org.eclipse.jetty,jetty-servlet
org.pentaho.reporting.library,libformula
org.apache.cloudstack,cloud-plugin-storage-image-s3
org.hotswapagent,hotswap-agent-vaadin-plugin
com.googlecode.wicket-jquery-ui,wicket-jquery-ui-theme-uilightness
org.glassfish.tests.paas.basetest,base-test
ddf.catalog.schematron,catalog-schematron-plugin
info.simplecloud,scimcore
io.jpress,module-product-model
io.quarkus,quarkus-hibernate-validator
uk.ac.imperial,pipe-core
com.gazbert.bxbot,bxbot-domain-objects
com.frostwire,jlibtorrent-linux
org.apache.camel.quarkus,camel-quarkus-irc
org.apache.camel.quarkus,camel-quarkus-azure-cosmosdb
org.webjars,animate.css
org.wso2.orbit.com.nimbusds,nimbus-jose-jwt
de.skuzzle,semantic-version
org.forgerock.ce.openam,openam-annotations
org.jboss.javaee,jboss-jms-api
ddf.catalog.transformer,geojson-input-transformer
org.apache.aries.tx-control,tx-control-provider-jpa-xa
org.noear,solon.extend.staticfiles
org.apache.plc4x.plugins,plc4x-code-generation-types-base
com.vdurmont,semver4j
org.vaadin.addon,confirmdialog
de.adorsys.psd2,spi-stub
org.netbeans.api,org-openide-util
org.jboss.jbossas,jboss-as-ejb3
org.wso2.carbon.utils,org.wso2.carbon.database.utils
software.amazon.awscdk,dynamodb
com.google.inject.extensions,guice-jmx
org.wildfly.swarm,msc
com.oracle.oci.sdk,oci-java-sdk-opsi
org.jvnet.hudson,crypto-util
org.wso2.carbon.identity.saml.common,org.wso2.carbon.identity.saml.common.util.feature
org.testingisdocumenting.webtau,webtau-java-runner
com.ruoyi,ruoyi-common
uk.gov.nationalarchives,droid-ui
org.waveprotocol,crypto-src
io.lumify,lumify-data-mapping-column
org.janusgraph,janusgraph-test
org.apache.camel.quarkus,camel-quarkus-groovy-deployment
org.apache.uima,uimafit-core
com.alipay.sofa,sofa-ark-springboot-starter
com.fasterxml.jackson.jr,jackson-jr-stree
io.openmessaging.benchmark,driver-rocketmq
it.geosolutions.imageio-ext,imageio-ext-gdalgeotiff
com.mobidevelop.robovm,robovm-maven-resolver
org.apache.camel.quarkus,camel-quarkus-xslt-saxon
org.deephacks.lmdbjni,lmdbjni-linux64
me.snowdrop,istio-client-uberjar
com.thinkbiganalytics.kylo,kylo-metadata-api
io.awspring.cloud,spring-cloud-starter-aws-parameter-store-config
fish.payara.server.internal.core,glassfish-extra-jre-packages
com.willwinder,ugs-platform-plugin-designer
de.jplag,csharp-1.2
org.jboss.shrinkwrap.descriptors,shrinkwrap-descriptors-spi
org.jboss.resteasy,resteasy-client-microprofile
ddf.distribution,ddf-branding-plugin
com.azure.spring,azure-spring-boot-starter-active-directory-b2c
org.wso2.carbon.identity.event.handler.accountlock,org.wso2.carbon.identity.handler.event.account.lock.feature
org.apache.tomcat,tomcat-annotations-api
org.wso2.carbon.devicemgt,org.wso2.carbon.policy.mgt.core
edu.illinois.cs.cogcomp,illinois-srl
com.alu.e3,topology
io.metersphere,ms-jmeter-core
io.atomix.copycat,copycat-client
org.corfudb,test
ddf.catalog.plugin,catalog-plugin-oauth
com.huaweicloud,spring-cloud-starter-huawei-swagger
fish.payara.server.internal.security,jaspic.provider.framework
com.ibm.fhir,fhir-operation-bulkdata
org.apache.camel.quarkus,camel-quarkus-velocity
org.radargun,radargun-cache
net.time4j,time4j-base
org.nuxeo.ecm.platform,nuxeo-platform-webapp-core
info.simplecloud.scimproxy,compliance
io.quarkus,quarkus-container-image-docker
com.slack.api,slack-api-model-kotlin-extension
io.smallrye,smallrye-health
org.codehaus.plexus,plexus-cipher
org.kie.kogito,kogito-quarkus-predictions-deployment
org.nfctools,nfctools-ndef
org.eclipse.paho,mqtt-client
com.mpatric,mp3agic
com.graphql-java,graphql-java-extended-scalars
com.cosium.spring.data,spring-data-jpa-entity-graph-generator
com.alibaba.edas,edas-sdk
org.eclipse.hawkbit,hawkbit-ddi-api
io.apicurio,apicurio-registry-tenant-manager-client
com.google.cloud,calcite-bigquery
io.zipkin.reporter2,zipkin-sender-activemq-client
com.walmartlabs.concord.runtime,concord-runtime-common
io.onedev,agent
org.batoo.jpa,persistence-api
org.sonatype.nexus.plugins,nexus-example-content
org.ops4j.pax.url,pax-url-wrap
com.baidu.hugegraph,hugegraph-postgresql
org.apache.dubbo,dubbo-filter-cache
org.whispersystems,curve25519-java
org.forgerock.openam,openid-connect-core
org.safehaus.jettyjam,jettyjam-utils
org.apache.camel.quarkus,camel-quarkus-kotlin-dsl-deployment
org.mrgeo,mrgeo-core
org.hibernate.tool,hibernate-tools-tests-common
javax.xml.soap,javax.xml.soap-api
org.whispersystems.textsecure,gcm-sender-async
org.glassfish.main.admin,admin-core
io.avaje,avaje-config
org.springframework.cloud.fn,mongodb-consumer
com.sun.hotspot.igv,Settings
org.openhab.addons.bundles,org.openhab.binding.homewizard
org.pentaho.di.plugins,pdi-google-analytics-plugin-core
org.apache.distributedlog,distributedlog-core
de.odysseus.juel,juel-impl
edu.princeton.cs.introcs,stdlib-package
org.apache.myfaces.tomahawk,tomahawk
org.glassfish.grizzly,grizzly-portunif
com.goldmansachs.obevo,obevo-hibernate5-util
com.jcraft,jsch.agentproxy.connector-factory
org.wildfly.swarm,jaxrs
com.nimbusds,lang-tag
de.tudarmstadt.ukp.inception.app,inception-curation
org.metawidget.modules.struts,metawidget-struts
org.mapstruct,mapstruct-processor
com.github.fangjinuo.sqlhelper,sqlhelper-mybatisplus
org.graylog.shaded,elasticsearch7
ch.njol,skript
org.apache.hbase,hbase-mapreduce
org.clojure,tools.logging
org.graylog.shaded,elasticsearch6
org.sintef.jarduino,org.sintef.jarduino.core
fish.payara.server.internal.persistence.cmp,cmp-utility
org.jboss.arquillian.graphene,graphene-webdriver
org.jvnet.jax-ws-commons.spring,jaxws-spring
org.apache.camel,camel-mina
org.camunda.connect,camunda-connect-core
fr.opensagres.xdocreport.itext-gae,itext-gae
org.apache.servicemix.bundles,org.apache.servicemix.bundles.okio
org.swinglabs.swingx,swingx-core
org.flowable,flowable-common-rest
org.openid4java,openid4java-nodeps
org.ops4j.pax.web,pax-web-extender-war
io.cattle,cattle-framework-metrics
com.consol.citrus,citrus-selenium
br.com.caelum.vraptor,vraptor-test
com.taobao.arthas,arthas-agent-attach
com.codenvy.plugin,codenvy-plugin-bitbucket-pullrequest
org.springframework.cloud,spring-cloud-gcp-pubsub
com.github.rvesse,airline
org.incode.estatio,estatio-canonical
org.malagu.multitenant,multitenant
org.neo4j,log-test-utils
com.jslsolucoes,mail
opensymphony,oscore
org.eclipse.platform,org.eclipse.equinox.log.stream
org.apache.shenyu,shenyu-spring-boot-starter-plugin-general-context
org.acme,alt-quarkus-ext
io.quarkus,quarkus-smallrye-reactive-messaging-kafka
org.glassfish.tyrus,tyrus-container-glassfish-ejb
org.apache.cloudstack,cloud-plugin-backup-dummy
de.fraunhofer.iosb.ilt.FROST-Server,FROST-Server.SQLjooq
org.apache.plc4x,plc4j-transport-tcp
com.google.api.grpc,proto-google-cloud-spanner-admin-database-v1
org.apache.bookkeeper,cpu-affinity
gov.nsa.datawave.webservices,datawave-ws-accumulo
com.networknt,oauth2-code
com.thinkbiganalytics.kylo,kylo-kerberos-core
org.apache.camel.quarkus,camel-quarkus-xml-jaxp-deployment
io.jaegertracing,jaeger-micrometer
io.vertx,vertx-core
com.github.docker-java,docker-java-core
com.networknt,metrics
io.syndesis.connector,connector-http
org.flowable,flowable-form-spring-configurator
org.apache.usergrid,queue
net.java.truevfs,truevfs-kernel-spec
com.google.appengine.tools,appengine-pipeline
org.wicketstuff,wicketstuff-security-wasp
ro.isdc.wro4j,wro4j-maven-plugin
org.apache.camel.quarkus,camel-quarkus-sap-netweaver
org.eclipse.rdf4j,rdf4j-sail-lucene-api
io.quarkus,quarkus-smallrye-opentracing
org.springframework.cloud,spring-cloud-dataflow-composed-task-runner
com.thinkbiganalytics.kylo.integrations,kylo-spark-validate-cleanse-core
com.java2nb,novel-common
io.norberg,rut
org.apache.wicket,wicket-jmx
slash.navigation,mapsforge-maps
io.quarkus,quarkus-scala
org.jvnet,mimepull
com.ueboot,ueboot-shiro
org.openhab.addons.bundles,org.openhab.binding.dbquery
org.apache.stratos,org.apache.stratos.mock.iaas.client
org.apache.camel.quarkus,camel-quarkus-jpa
org.jslipc,jslipc
org.axonframework.extensions.mongo,axon-mongo
org.asynchttpclient,async-http-client-extras-typesafe-config
io.quarkus,quarkus-rest-client-jaxb-deployment
org.jeasy,easy-random-randomizers
com.huaweicloud,spring-cloud-starter-huawei-jasypt
org.sonarsource.java,java-symbolic-execution
com.megaease.easeagent,log4j2-impl
org.glassfish.tests.hk2.cdi.ear,lib1
org.apache.dubbo,dubbo-samples-webservice-consumer
org.jvnet.hudson,commons-jelly-tags-define
software.amazon.awssdk,utils
com.vmware.vmc,vmc-bindings
com.oracle.oci.sdk,oci-java-sdk-servicecatalog
com.denimgroup.threadfix,threadfix-cli
com.banzaicloud,spark-metrics_2.11
com.asakusafw.sandbox,asakusa-directio-runtime-ext
org.xwiki.platform,xwiki-platform-csrf
org.glassfish.pfl,pfl-tf-tools
com.github.mbuzdalov,non-dominated-sorting-implementations
org.jboss.resteasy,resteasy-spring-web
org.apache.axis2,axis2-kernel
org.apache.tika,tika-parser-xmp-commons
org.drools,drools-verifier
org.apache.edgent.java7,edgent-connectors-rabbitmq
com.guigarage,flatter
com.goldmansachs.obevo,obevo-maven-plugin
org.apache.servicecomb.demo,demo-register-url-prefix-client
com.github.jbellis,jamm
com.zuoxiaolong,niubi-job-persistent
org.openhab.addons.bundles,org.openhab.binding.cbus
xuggle,xuggle-xuggler-lgpl
org.openimaj.tools,ClusterQuantiserTool
eu.europa.ec.joinup.sd-dss,dss-certificate-validation-soap-client
com.hortonworks.streamline,streamline-sampling-storm
org.wso2.carbon.analytics,org.wso2.carbon.analytics.api
com.alibaba,dns-cache-manipulator
com.github.joschi.jackson,jackson-datatype-threetenbp
org.nuxeo.template.rendering,nuxeo-template-rendering-samples
org.incode.ecp.iso20022,incode-ecp-iso20022-pain
org.netbeans.api,org-netbeans-modules-queries
org.openhab.addons.bundles,org.openhab.voice.googletts
com.lyncode,jtwig-core
org.wso2.carbon.mediation,org.wso2.carbon.message.processor.stub
io.quarkus,quarkus-junit5-internal
org.nuxeo.ecm.platform,nuxeo-platform-comment-api
org.rocksdb,rocksdbjni
org.apache.archiva,archiva-model
io.zipkin.reporter2,zipkin-sender-amqp-client
org.openhab.addons.bundles,org.openhab.binding.upnpcontrol
org.javasimon,javasimon-jdbc3
com.blackducksoftware.tools,common-framework
org.wildfly.arquillian,wildfly-arquillian-container-bootable
com.vmware.vmc,vmc-draas-bindings
